Código;Código Generico Centro;Nombre Centro;Area Territorial;Titularidad;Tel;Fax;Web;E-Mail;Provincia;Municipio;Localidad;Código Postal;Dirección;Número
28063581;CPR INF;PEQUEÑO PRINCIPE;Madrid-Sur;Privado;916803611;916803611;;javierdpablos@hotmail.com;MADRID;LEGANÉS;LEGANES;28912;AVENIDA  UNIVERSIDAD;14
28064159;CPR INF;SAN JORGE;Madrid-Capital;Privado;917434536;917434537;;info@sanjorgeschool.com;MADRID;MADRID;MADRID;28027;CALLE  DEL GENERAL ARANAZ;85
28064172;CPR INF-PRI-SEC;FUENLLANA;Madrid-Sur;Privado Concertado;916144729;916144731;www.fuenllana.net;cc.fuenllana.alcorcon@educa.madrid.org;MADRID;ALCORCÓN;ALCORCÓN;28922;TRAVESIA  FUENTE CISNEROS;1
28064184;CPR INF-PRI-SEC;CASVI-BOADILLA;Madrid-Oeste;Privado Concertado;916162218;916164410;http://www.educa.madrid.org/cc.casvi.boadilla;info@casboadilla.es;MADRID;BOADILLA DEL MONTE;BOADILLA DEL MONTE;28660;CALLE  MIGUEL ÁNGEL CANTERO OLIVA;13
28064196;CPR INF-PRI-SEC;COLEGIO VALLMONT;Madrid-Oeste;Privado Concertado;918102900;911413554;http://www.educa.madrid.org/cc.vallmont.villanuevadelpardillo;cc.vallmont.villanuevadelpardillo@educa.madrid.org;MADRID;VILLANUEVA DEL PARDILLO;VILLANUEVA DEL PARDILLO;28229;CALLE  MALLORCA;2
28064202;CPR INF-PRI-SEC;COLEGIO INTERNACIONAL J.H. NEWMAN;Madrid-Capital;Privado Concertado;917609184;913135739;http://www.educa.madrid.org/cc.jhnewman.madrid;cc.jhnewman.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28032;AVENIDA  DE GUADALAJARA;28-32
28064238;CPR INF-PRI-SEC;MALVAR;Madrid-Este;Privado Concertado;918759463;918759462;http://www.educa.madrid.org/cc.malvar.arganda;cc.malvar.arganda@educa.madrid.org;MADRID;ARGANDA DEL REY;ARGANDA DEL REY;28500;CALLE  DE LA SOLIDARIDAD;4
28064330;CPR INF;MONTERROZAS 06;Madrid-Oeste;Privado;916030381;916032072;;informacion@monterozas06.com;MADRID;ROZAS DE MADRID, LAS;ROZAS DE MADRID (LAS);28232;AVENIDA  DE ATENAS;s/n
28064408;CPR INF-PRI-SEC;TIMON;Madrid-Capital;Privado Concertado;915346935;915358310;http://www.educa.madrid.org/ cc.timon.madrid;cc.timon.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28022;CALLE  DE RUSIA;11
28064834;CPR INF;PEKES;Madrid-Capital;Privado;913329237;;;pekesvi@hotmail.com;MADRID;MADRID;MADRID;28031;CALLE  REAL DE ARGANDA;32
28064846;CPR INF-PRI-SEC;COLEGIO EL CATON;Madrid-Sur;Privado Concertado;918124344;918161953;http://www.educa.madrid.org/cc.elcaton.torrejondevelasco;cc.elcaton.torrejondevelasco@educa.madrid.org;MADRID;TORREJÓN DE VELASCO;TORREJON DE VELASCO;28990;CALLE  RONDA DE ZARAGOZA;s/n
28064937;CPR INF;TODO NIÑOS NURSERY;Madrid-Capital;Privado;913070588;913579625;;anacasquero@todoninos.es;MADRID;MADRID;MADRID;28023;CALLE  DE ARJONA;4
28065243;CPR INF;TRES COLORES;Madrid-Norte;Privado;918040671;918040678;;profesoras@guarderia3colores.com;MADRID;TRES CANTOS;TRES CANTOS;28760;CALLE  DE LA ALMAZARA;13
28065735;CPR INF-PRI-SEC;EL VALLE II;Madrid-Capital;Privado Concertado;917188426;917188721;http://www.educa.madrid.org/cc.valledos.madrid;cc.valledos.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28050;CALLE  DE ANA DE AUSTRIA;60
28065747;CPR INF-PRI-SEC;COLEGIO VALDEFUENTES;Madrid-Capital;Privado Concertado;902252292;911441495;;cc.colegiovaldefuentes.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28050;CALLE  DE ANA DE AUSTRIA;6
28065759;CPR INF-PRI-SEC;MONTE TABOR;Madrid-Oeste;Privado Concertado;915122138;915189908;http://www.educa.madrid.org/cc.montetabor.pozuelodealarcon;cc.montetabor.pozuelodealarcon@educa.madrid.org;MADRID;POZUELO DE ALARCÓN;ARROYO MEAQUES;28223;PASEO  DE LA CASA DE CAMPO;2
28065760;CPR INF-PRI-SEC;COLEGIO PEÑALAR;Madrid-Oeste;Privado Concertado;902252272;91 8549307;http://www.educa.madrid.org/cc.penalar.torrelodones;cc.penalar.torrelodones@educa.madrid.org;MADRID;TORRELODONES;TORRELODONES;28250;AVENIDA  DE LA DEHESA;s/n
28065772;CPR INF-PRI-SEC;COLEGIO QUERCUS;Madrid-Oeste;Privado Concertado;916338516;916339278;http://www.educa.madrid.org/cc.quercus.boadilla;cc.quercus.boadilla@educa.madrid.org;MADRID;BOADILLA DEL MONTE;BOADILLA DEL MONTE;28660;AVENIDA  DE LA CONDESA DE CHINCHÓN;21
28065784;CPR INF-PRI-SEC;COLEGIO CAUDE;Madrid-Oeste;Privado Concertado;916028022;916029238;http://www.educa.madrid.org/cc.caude.majadahonda;cc.caude.majadahonda@educa.madrid.org;MADRID;MAJADAHONDA;MAJADAHONDA;28222;CALLE  BARCO;2
28066235;EIPR;Q.E.S. PLAYSCHOOL;Madrid-Capital;Privado;917489003;;www.qesmadrid.es;info@qesmadrid.es;MADRID;MADRID;MADRID;28043;CALLE  DE ANTONIO CAVERO;91
28066715;CPR INF;CASAMADRE;Madrid-Oeste;Privado;918997698;;;direccion@eglantina.es;MADRID;ESCORIAL, EL;ESCORIAL(EL);28219;CALLE  DE LAS AMAPOLAS;74
28066821;CPR INF;LOS CASTILLOS;Madrid-Sur;Privado;649374077;;;centroinfantil@loscastillos.net;MADRID;ARROYOMOLINOS;ARROYOMOLINOS;28939;CALLE  GUSTAVO ADOLFO BÉCQUER;22
28067318;CPR INF-PRI-SEC;COLEGIO ARTICA;Madrid-Capital;Privado Concertado;915112615;914006071;http://www.educa.madrid.org/cc.artica.madrid;cc.artica.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28054;CALLE  DE LOS MORALES;25
28067321;CPR INF-PRI-SEC;EL VALLE III;Madrid-Capital;Privado Concertado;914273503;;http://www.educa.madrid.org/cc.valletres.madrid;cc.valletres.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28050;CALLE  DE CEBREIRO;2
28067331;CPR INF-PRI-SEC;GREDOS SAN DIEGO LAS SUERTES;Madrid-Capital;Privado Concertado;913853505;913853404;http://www.educa.madrid.org/cc.gsdlassuertes.madrid;cc.gsdlassuertes.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28051;CALLE  DE RAFAEL DE LEÓN;10
28067343;CPR INF-PRI-SEC;GREDOS SAN DIEGO ALCALA;Madrid-Este;Privado Concertado;918303864;918303871;http://www.educa.madrid.org/cc.gredossandiego.alcala;cc.gredossandiego.alcala@educa.madrid.org;MADRID;ALCALÁ DE HENARES;ALCALÁ DE HENARES;28806;CALLE  OCTAVIO PAZ;29
28067355;CPR INF-PRI-SEC;GREDOS SAN DIEGO LAS ROZAS;Madrid-Oeste;Privado Concertado;916408923;916376382;http://www.educa.madrid.org/cc.gredossd.lasrozas;cc.gredossd.lasrozas@educa.madrid.org;MADRID;ROZAS DE MADRID, LAS;ROZAS DE MADRID (LAS);28232;CALLE  CLARA CAMPOAMOR;1
28067367;CPR INF-PRI-SEC;COLEGIO PEÑALVENTO;Madrid-Norte;Privado Concertado;902252232;918461587;http://www.educa.madrid.org/cc.penalvento.colmenarviejo;cc.penalvento.colmenarviejo@educa.madrid.org;MADRID;COLMENAR VIEJO;COLMENAR VIEJO;28770;CALLE  DEL DOCTOR TORRES FECED;2
28067379;CPR INF-PRI-SEC;EDUCREA EL MIRADOR;Madrid-Este;Privado Concertado;911340238;911340298;http://www.educa.madrid.org/cc.educreaelmirador.villalbilla;cc.educreaelmirador.villalbilla@educa.madrid.org;MADRID;VILLALBILLA;VILLALBILLA;28810;AVENIDA ;7
28067392;CPR INF-PRI-SEC;LOS TILOS;Madrid-Capital;Privado Concertado;913451116;913598243;http://www.educa.madrid.org/cc.lostilos.madrid;cc.lostilos.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28038;CALLE  DE EL BOSCO;s/n
28067409;CPR INF-PRI-SEC;LAS TABLAS VALVERDE;Madrid-Capital;Privado Concertado;914273506;915774735;http://www.educa.madrid.org/cc.lastablasvalverde.madrid;cc.lastablasvalverde.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28050;PASEO  DE LA TIERRA DE MELIDE;s/n
28067410;CPR INF-PRI-SEC;COLEGIO HELADE;Madrid-Oeste;Privado Concertado;916338062;916338813;http://www.educa.madrid.org/cc.helade.boadilla;cc.helade.boadilla@educa.madrid.org;MADRID;BOADILLA DEL MONTE;BOADILLA DEL MONTE;28660;CALLE  DE SEVERO OCHOA;6
28067422;CPR INF-PRI-SEC;COLEGIO MIRAMADRID;Madrid-Este;Privado Concertado;912688787;912688588;http://www.educa.madrid.org/cc.miramadrid.paracuellos;cc.miramadrid.paracuellos@educa.madrid.org;MADRID;PARACUELLOS DE JARAMA;PARACUELLOS DE JARAMA;28860;AVENIDA  DE JUAN PABLO II;s/n
28067434;CPR INF-PRI-SEC;COLEGIO ARULA;Madrid-Norte;Privado Concertado;916205198;916202875;http://www.educa.madrid.org/cc.arula.valdeolmos;cc.arula.valdeolmos@educa.madrid.org;MADRID;VALDEOLMOS-ALALPARDO;ALALPARDO;28130;CALLE  DE ALCALÁ (ALALPARDO);23
28067513;CPR INF;ESCUELA INFANTIL BRAINS MADRID;Madrid-Norte;Privado;916503693;;;infomoraleja@cobrains.es;MADRID;ALCOBENDAS;ALCOBENDAS;28109;CALLE  DE LA SALVIA;44
28067631;CPR INF-PRI-SEC;COLEGIO SAN JAIME;Madrid-Oeste;Privado Concertado;916799246;91 6799298;http://www.educa.madrid.org/cc.sanjaime.majadahonda;cc.sanjaime.majadahonda@educa.madrid.org;MADRID;MAJADAHONDA;MAJADAHONDA;28222;CALLE  RUPERTO CHAPÍ;
28067707;CPR INF-PRI-SEC;NTRA. SRA. DE LA CONCEPCION;Madrid-Sur;Privado Concertado;918184464;918184465;http://www.educa.madrid.org/cc.ntrasraconcepcion.navalcarnero;cc.ntrasraconcepcion.navalcarnero@educa.madrid.org;MADRID;NAVALCARNERO;NAVALCARNERO;28600;;s/n
28067847;CPR INF-PRI-SEC;COLEGIO VALLE DEL MIRO;Madrid-Sur;Privado Concertado;918658070;918658164;http://www.educa.madrid.org/cc.valledelmiro.valdemoro;cc.valledelmiro.valdemoro@educa.madrid.org;MADRID;VALDEMORO;VALDEMORO;28342;CALLE  DE CLARA CAMPOAMOR;2
28067859;CPR INF-PRI-SEC;COLEGIO LITTERATOR;Madrid-Sur;Privado Concertado;918927139;918927131;http://www.educa.madrid.org/cc.litterator.aranjuez;cc.litterator.aranjuez@educa.madrid.org;MADRID;ARANJUEZ;MONTAÑA(LA);28300;CALLE  DEL PATRIMONIO MUNDIAL;5
28068013;CPR INF;ANDAL I;Madrid-Capital;Privado;915016200;915016200;;;MADRID;MADRID;MADRID;28007;CALLE  DE FRANCISCO VITORIA;4
28068128;CPR INF-PRI-SEC;COLEGIO CUMBRES-HIGHLANDS;Madrid-Capital;Privado;;;;cumbreshighencinar@gmail.com;MADRID;MADRID;MADRID;28050;CALLE  DE SAN ENRIQUE DE OSSO;s/n
28069251;CPR INF-PRI-SEC;COLEGIO ABACO;Madrid-Capital;Privado Concertado;915114064;915081150;http://www.educa.madrid.org/cc.abaco.madrid;cc.abaco.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28054;AVENIDA  DE LA PESETA;8
28069261;CPR INF-PRI-SEC;EDITH STEIN;Madrid-Capital;Privado Concertado;913412879;;http://www.educa.madrid.org/cc.edithstein.madrid;cc.edithstein.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28041;CALLE  SIMCA;20
28069273;CPR INF-PRI-SEC;COLEGIO VILLAMADRID;Madrid-Capital;Privado Concertado;;;http://www.educa.madrid.org/cc.villamadrid.madrid;cc.villamadrid.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28021;CALLE  TRANSVERSAL SEXTA;17
28069285;CPR INF-PRI-SEC;COLEGIO GAUDEM;Madrid-Capital;Privado Concertado;913886477;913010182;http://www.educa.madrid.org/cc.gaudem.madrid;cc.gaudem.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28042;CALLE  DE LA PLAYA DE BARLOVENTO;14
28069297;CPR INF-PRI-SEC;SANTA MARIA LA BLANCA;Madrid-Capital;Privado Concertado;915708692;917508636;http://www.educa.madrid.org/cc.santamarialablanca.madrid;cc.santamarialablanca.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28049;CALLE  DE MONASTERIO DE OSEIRA;s/n
28069303;CPR INF-PRI-SEC;GREDOS SAN DIEGO GUADARRAMA;Madrid-Oeste;Privado Concertado;918547059;918542399;http://www.educa.madrid.org/cc.gredossandiego.guadarrama;cc.gredossandiego.guadarrama@educa.madrid.org;MADRID;GUADARRAMA;GUADARRAMA;28440;CALLE ;4
28069315;CPR INF-PRI-SEC;SAN AGUSTIN;Madrid-Oeste;Privado Concertado;669586000;918516290;http://www.educa.madrid.org/cc.sanagustin.guadarrama;cc.sanagustin.guadarrama@educa.madrid.org;MADRID;GUADARRAMA;GUADARRAMA;28440;CALLE ;20
28069406;CPR INF-PRI-SEC;LEONARDO DA VINCI;Madrid-Oeste;Privado Concertado;689030501;;http://www.educa.madrid.org/cc.leonardodavinci.moralzarzal;cc.leonardodavinci.moralzarzal@educa.madrid.org;MADRID;MORALZARZAL;MORALZARZAL;28411;CALLE ;72
28069418;CPR INF-PRI-SEC;COLEGIO NOVA HISPALIS;Madrid-Sur;Privado Concertado;918128291;918128808;http://www.educa.madrid.org/cc.novahispalis.sevilla;cc.novahispalis.sevilla@educa.madrid.org;MADRID;SEVILLA LA NUEVA;SEVILLA LA NUEVA;28609;AVENIDA  DOS DE MAYO;4
28069935;CPR INF;LOS OLIVOS DEL FEM;Madrid-Capital;Privado;915352927;;;isabel@colegiofem.es;MADRID;MADRID;MADRID;28003;CALLE  DE LOS OLIVOS;9
28069996;CPR INF;CENTRO DE APRENDIZAJE FAIRY-LAND;Madrid-Capital;Privado;;;;;MADRID;MADRID;MADRID;28016;AVENIDA  DEL COMANDANTE FRANCO;6
28070101;CPR INF-PRI-SEC;LOS NOGALES;Madrid-Sur;Privado Concertado;918104457;918122399;http://www.educa.madrid.org/cc.losnogales.elalamo;cc.losnogales.elalamo@educa.madrid.org;MADRID;ÁLAMO, EL;ALAMO(EL);28607;CAMINO  DE VILLAMANTA;s/n
28070159;CPR INF-PRI-SEC;COLEGIO NOBELIS;Madrid-Sur;Privado Concertado;918658125;918658108;http://www.educa.madrid.org/cc.nobelis.valdemoro,  www.colegionobelis.com;cc.nobelis.valdemoro@educa.madrid.org;MADRID;VALDEMORO;VALDEMORO;28341;CALLE  MARÍA ZAMBRANO;s/n
28070512;CPR INF-PRI-SEC;CENTRO HENRY DUNANT;Madrid-Capital;Privado Concertado;915095452;;;;MADRID;MADRID;MADRID;28044;CALLE  DE RAFAEL FINAT;75
28070603;CPR INF;SANTA CLAUS;Madrid-Capital;Privado Concertado;;914135338;;;MADRID;MADRID;MADRID;28043;CALLE  DE NÁPOLES;28
28070846;CPR INF-PRI-SEC;COLEGIO TORREVILANO;Madrid-Capital;Privado Concertado;914945959;913851811;http://www.educa.madrid.org/cc.torrevilano.madrid;cc.torrevilano.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28051;CALLE  DEL EMBALSE DE NAVACERRADA;9
28070858;CPR INF-PRI-SEC;COLEGIO MONTESCLAROS;Madrid-Oeste;Privado Concertado;918420269;;http://www.educa.madrid.org/cc.montesclaros.elboalo;cc.montesclaros.elboalo@educa.madrid.org;MADRID;BOALO, EL;CERCEDA;28411;CARRETERA ;km.31
28070871;CPR INF-PRI-SEC;COLEGIO JUAN PABLO II;Madrid-Sur;Privado Concertado;916430950;916430950;http://www.educa.madrid.org/cc.juanpabloII.alcorcon;cc.juanpabloII.alcorcon@educa.madrid.org;MADRID;ALCORCÓN;ALCORCÓN;28922;CALLE  DEMOCRACIA;s/n
28070883;CPR INF-PRI-SEC;COLEGIO ALBORADA;Madrid-Este;Privado Concertado;918301912;;http://www.educa.madrid.org/cc.alborada.alcala      www.colegioalborada.es;cc.alborada.alcala@educa.madrid.org;MADRID;ALCALÁ DE HENARES;ALCALÁ DE HENARES;28806;CALLE  ALEJO CARPENTIER;27
28070895;CPR INF-PRI-SEC;COLEGIO ANTAMIRA;Madrid-Este;Privado Concertado;916672707;;http://www.educa.madrid.org/cc.antamira.paracuellos;cc.antamira.paracuellos@educa.madrid.org;MADRID;PARACUELLOS DE JARAMA;PARACUELLOS DE JARAMA;28860;CALLE  LOS CUADROS;s/n
28070901;CPR INF-PRI-SEC;VIRGEN DE LA SOLEDAD;Madrid-Este;Privado Concertado;918279089;911745086;http://www.educa.madrid.org/cc.virgendelasoledad.arganda;cc.virgendelasoledad.arganda@educa.madrid.org;MADRID;ARGANDA DEL REY;ARGANDA DEL REY;28500;AVENIDA  DE BERLÍN;3
28071191;CPR INF-PRI;COLEGIO HIGHLANDS LOS FRESNOS;Madrid-Oeste;Privado;;;www.highlandslosfresnos.com;secretaria@highlandslosfresnos.com;MADRID;BOADILLA DEL MONTE;BOADILLA DEL MONTE;28660;AVENIDA ;s/n
28071218;CPR INF;ALARIA II;Madrid-Capital;Privado;;;;;MADRID;MADRID;MADRID;28023;CALLE  DE ARJONA;3
28071309;CPR INF-PRI-SEC;TRINITY COLLEGE SAN SEBASTIAN DE LOS REYES;Madrid-Norte;Privado Concertado;916287706;916287701;http://www.educa.madrid.org/cc.trinitycollege.sansebastian;cc.trinitycollege.sansebastian@educa.madrid.org;MADRID;SAN SEBASTIÁN DE LOS REYES;SAN SEBASTIAN DE LOS REYES;28700;CALLE ;s/n
28071656;CPR INF-PRI-SEC;INTERNACIONAL ARAVACA;Madrid-Capital;Privado;;;;;MADRID;MADRID;MADRID;28023;CALLE  DE SANTA BERNARDITA;3
28072132;CPR INF-PRI-SEC;COLEGIO CEU SAN PABLO EN SANCHINARRO;Madrid-Capital;Privado Concertado;;;;;MADRID;MADRID;MADRID;28050;AVENIDA  DEL ALCALDE CONDE DE MAYALDE;45
28072144;CPR INF-PRI-SEC;COLEGIO ESTUDIANTES LAS TABLAS;Madrid-Capital;Privado Concertado;;;;cc.estudianteslastablas.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28050;CALLE  DE FROMISTA;1
28072156;CPR INF-PRI-SEC;COLEGIO ARENALES ARROYOMOLINOS;Madrid-Sur;Privado Concertado;916688289;916688514;http://www.educa.madrid.org/cc.arenales.arroyomolinoswww.colegioarenales.es;cc.arenales.arroyomolinos@educamadrid.org;MADRID;ARROYOMOLINOS;ARROYOMOLINOS;28939;CALLE ;S/N
28072168;CPR INF-PRI-SEC;COLEGIO AQUILA;Madrid-Sur;Privado Concertado;;;http://www.educa.madrid.org/cc.aquila.parla;cc.aquila.parla@educa.madrid.org;MADRID;PARLA;PARLA;28983;CALLE  PLANETA URANO;s/n
28072211;CPR INF-PRI-SEC;CIUDAD EDUCATIVA MUNICIPAL HIPATIA-FUHEM;Madrid-Este;Privado Concertado;;;http://www.educa.madrid.org/cc.hipatiafuhem.rivas;cc.hipatiafuhem.rivas@educa.madrid.org;MADRID;RIVAS-VACIAMADRID;RIVAS-VACIAMADRID;28529;AVENIDA ;1
28072272;CPR INF-PRI-SEC;ANTAVILLA SCHOOL;Madrid-Oeste;Privado Concertado;918150022;918100141;http://www.educa.madrid.org/cc.antavillaschool.villanuevadelpardillo;cc.antavillaschool.villanuevadelpardillo@educa.madrid.org;MADRID;VILLANUEVA DEL PARDILLO;VILLANUEVA DEL PARDILLO;28229;CALLE  REAL;35
28072557;CPR INF;ARCADIA;Madrid-Capital;Privado;;;;;MADRID;MADRID;MADRID;28006;CALLE  DEL MAESTRO RIPOLL;12
28072764;CPR INF;LOS ESCORIALES;Madrid-Oeste;Privado;;;;;MADRID;SAN LORENZO DE EL ESCORIAL;SAN LORENZO DE EL ESCORIAL;28200;CALLE  VELÁZQUEZ;17
28072909;CPR INF;SANTA BERNARDITA;Madrid-Capital;Privado;;;;c_santabernardita@yahoo.es;MADRID;MADRID;MADRID;28006;CALLE  DEL PRÍNCIPE DE ASTURIAS;10
28072910;CPR INF;EL ARRULLO VI;Madrid-Capital;Privado;913321683;;;info@elarrullo.es;MADRID;MADRID;MADRID;28031;CALLE  DE LOS MONTES DE BARBANZA;19
28072946;CPR INF;ESCUELA INFANTIL BRAINS MADRID;Madrid-Capital;Privado;917266400;;;infotoreros@cobrains.es;MADRID;MADRID;MADRID;28028;AVENIDA  DE LOS TOREROS;9-11
28072958;CPR INF-PRI-SEC;GREENWICH SCHOOL;Madrid-Norte;Privado Concertado;918316677;;;info@greenwichschool.es;MADRID;ALCOBENDAS;ALCOBENDAS;28100;CALLE  DE LA FELICIDAD;s/n
28072961;CPR INF-PRI-SEC;HUMANITAS BILINGUAL SCHOOL TRES CANTOS;Madrid-Norte;Privado Concertado;;;;;MADRID;TRES CANTOS;TRES CANTOS;28760;AVENIDA  DE LOS ACTORES;1-5
28073070;CPR INF-PRI-SEC;COLEGIO VEGASUR;Madrid-Este;Privado Concertado;;;;;MADRID;SAN MARTÍN DE LA VEGA;SAN MARTIN DE LA VEGA;28339;CALLE  DE FERNANDO EL CATÓLICO;s/n
28073148;CPR INF-PRI-SEC;COLEGIO CHESTERTON;Madrid-Este;Privado Concertado;;;;;MADRID;MECO;MECO;28880;CALLE  LUXEMBURGO;1
28073151;CPR INF-PRI-SEC;COLEGIO ARENALES CARABANCHEL;Madrid-Capital;Privado Concertado;;;;;MADRID;MADRID;MADRID;;AVENIDA  DE LOS POBLADOS;151
28073161;CPR INF-PRI-SEC;HUMANITAS BILINGUAL SCHOOL TORREJON;Madrid-Este;Privado Concertado;;;;;MADRID;TORREJÓN DE ARDOZ;TORREJON DE ARDOZ;28850;AVENIDA  SALVADOR DALÍ;3
28073173;CPR INF-PRI-SEC;COLEGIO STELLA MARIS LA GAVIA;Madrid-Capital;Privado Concertado;;;;;MADRID;MADRID;MADRID;28051;CALLE ;
28073525;CPR INF-PRI;COLEGIO ALEGRA;Madrid-Oeste;Privado;;;;;MADRID;MAJADAHONDA;MAJADAHONDA;28222;CALLE  SOROLLA;4
28074074;CPR INF-PRI;CENTRO EN ARROYOMOLINOS;Madrid-Sur;Privado Concertado;;;;;MADRID;ARROYOMOLINOS;ARROYOMOLINOS;28939;PARCELA ;
28074086;CPR INF-PRI;CENTRO EN HUMANES;Madrid-Sur;Privado Concertado;;;;;MADRID;HUMANES DE MADRID;HUMANES DE MADRID;28970;AVENIDA  DE LOS DEPORTES;
28074131;CPR INF-PRI;CENTRO EN LEGANES;Madrid-Sur;Privado Concertado;;;;;MADRID;LEGANÉS;LEGANES;;PARCELA ;
